Lea State,LEA,ID,Category,Total
IL,Pikeland CUSD 10,1731710,Teachers absent more than 10 days of the school year,15
IL,Pikeland CUSD 10,1731710,High-School Counselors,1.5
IL,Plainfield SD 202,1731740,Classroom Teachers,1531.4
IL,Plainfield SD 202,1731740,Classroom teachers in their first year of teaching,42.15
IL,Plainfield SD 202,1731740,Classroom teachers in their second year of teaching,50.1
IL,Plainfield SD 202,1731740,Teachers absent more than 10 days of the school year,598
IL,Plainfield SD 202,1731740,High-School Counselors,26
IL,Plano CUSD 88,1731770,Classroom Teachers,160.5
IL,Plano CUSD 88,1731770,Classroom teachers in their first year of teaching,8
IL,Plano CUSD 88,1731770,Classroom teachers in their second year of teaching,7
IL,Plano CUSD 88,1731770,Teachers absent more than 10 days of the school year,15
IL,Plano CUSD 88,1731770,High-School Counselors,4
IL,Pleasant Plains CUSD 8,1731920,Classroom Teachers,92
IL,Pleasant Plains CUSD 8,1731920,Classroom teachers in their first year of teaching,1
IL,Pleasant Plains CUSD 8,1731920,Classroom teachers in their second year of teaching,3
IL,Pleasant Plains CUSD 8,1731920,Teachers absent more than 10 days of the school year,9
IL,Pleasant Plains CUSD 8,1731920,High-School Counselors,4
IL,Polo CUSD 222,1732100,Classroom Teachers,44.38
IL,Polo CUSD 222,1732100,Classroom teachers in their first year of teaching,2
IL,Polo CUSD 222,1732100,Classroom teachers in their second year of teaching,4
IL,Polo CUSD 222,1732100,Teachers absent more than 10 days of the school year,9
IL,Polo CUSD 222,1732100,High-School Counselors,2.6
IL,Pontiac CCSD 429,1732160,Classroom Teachers,96
IL,Pontiac CCSD 429,1732160,Classroom teachers in their first year of teaching,5
IL,Pontiac CCSD 429,1732160,Classroom teachers in their second year of teaching,2
IL,Pontiac CCSD 429,1732160,Teachers absent more than 10 days of the school year,42
IL,Pontiac CCSD 429,1732160,High-School Counselors,1
IL,Posen-Robbins ESD 143-5,1732370,Classroom Teachers,101
IL,Posen-Robbins ESD 143-5,1732370,Classroom teachers in their first year of teaching,10
IL,Posen-Robbins ESD 143-5,1732370,Classroom teachers in their second year of teaching,5
IL,Posen-Robbins ESD 143-5,1732370,Teachers absent more than 10 days of the school year,29
IL,Posen-Robbins ESD 143-5,1732370,High-School Counselors,1
IL,Princeton ESD 115,1732670,Classroom Teachers,72.16
IL,Princeton ESD 115,1732670,Classroom teachers in their first year of teaching,1
IL,Princeton ESD 115,1732670,Classroom teachers in their second year of teaching,0
IL,Princeton ESD 115,1732670,Teachers absent more than 10 days of the school year,26
IL,Princeton ESD 115,1732670,High-School Counselors,4
IL,Prophetstown-Lyndon-Tampico CUSD3,1732830,Classroom Teachers,58.25
IL,Prophetstown-Lyndon-Tampico CUSD3,1732830,Classroom teachers in their first year of teaching,3.63
IL,Prophetstown-Lyndon-Tampico CUSD3,1732830,Classroom teachers in their second year of teaching,3
IL,Prophetstown-Lyndon-Tampico CUSD3,1732830,Teachers absent more than 10 days of the school year,10
IL,Prophetstown-Lyndon-Tampico CUSD3,1732830,High-School Counselors,4
IL,Prospect Heights SD 23,1732850,Classroom Teachers,107.3
IL,Prospect Heights SD 23,1732850,Classroom teachers in their first year of teaching,7
IL,Prospect Heights SD 23,1732850,Classroom teachers in their second year of teaching,9
IL,Prospect Heights SD 23,1732850,Teachers absent more than 10 days of the school year,8
IL,Prospect Heights SD 23,1732850,High-School Counselors,0
IL,Proviso Twp HSD 209,1732910,Classroom Teachers,279
IL,Proviso Twp HSD 209,1732910,Classroom teachers in their first year of teaching,4
IL,Proviso Twp HSD 209,1732910,Classroom teachers in their second year of teaching,6
IL,Proviso Twp HSD 209,1732910,Teachers absent more than 10 days of the school year,39
IL,Proviso Twp HSD 209,1732910,High-School Counselors,18
IL,Putnam County CUSD 535,1732960,Classroom Teachers,74
IL,Putnam County CUSD 535,1732960,Classroom teachers in their first year of teaching,3
IL,Putnam County CUSD 535,1732960,Classroom teachers in their second year of teaching,1
IL,Putnam County CUSD 535,1732960,Teachers absent more than 10 days of the school year,18
IL,Putnam County CUSD 535,1732960,High-School Counselors,1
IL,Queen Bee SD 16,1732970,Classroom Teachers,130
IL,Queen Bee SD 16,1732970,Classroom teachers in their first year of teaching,3
IL,Queen Bee SD 16,1732970,Classroom teachers in their second year of teaching,7
IL,Queen Bee SD 16,1732970,Teachers absent more than 10 days of the school year,68
IL,Queen Bee SD 16,1732970,High-School Counselors,0
IL,Quincy SD 172,1733000,Classroom Teachers,405
IL,Quincy SD 172,1733000,Classroom teachers in their first year of teaching,16
IL,Quincy SD 172,1733000,Classroom teachers in their second year of teaching,48
IL,Quincy SD 172,1733000,Teachers absent more than 10 days of the school year,77
IL,Quincy SD 172,1733000,High-School Counselors,43.5
IL,Rantoul City SD 137,1733210,Classroom Teachers,150.06
IL,Rantoul City SD 137,1733210,Classroom teachers in their first year of teaching,17.14
IL,Rantoul City SD 137,1733210,Classroom teachers in their second year of teaching,13
IL,Rantoul City SD 137,1733210,Teachers absent more than 10 days of the school year,21
IL,Rantoul City SD 137,1733210,High-School Counselors,0
IL,Reed Custer CUSD 255U,1733380,Classroom Teachers,112
IL,Reed Custer CUSD 255U,1733380,Classroom teachers in their first year of teaching,10.5
IL,Reed Custer CUSD 255U,1733380,Classroom teachers in their second year of teaching,10
IL,Reed Custer CUSD 255U,1733380,Teachers absent more than 10 days of the school year,18
IL,Reed Custer CUSD 255U,1733380,High-School Counselors,3
IL,Rich Twp HSD 227,1733420,Classroom Teachers,265
IL,Rich Twp HSD 227,1733420,Classroom teachers in their first year of teaching,3
IL,Rich Twp HSD 227,1733420,Classroom teachers in their second year of teaching,18
IL,Rich Twp HSD 227,1733420,Teachers absent more than 10 days of the school year,76
IL,Rich Twp HSD 227,1733420,High-School Counselors,12
IL,Ridgeland SD 122,1733690,Classroom Teachers,162
IL,Ridgeland SD 122,1733690,Classroom teachers in their first year of teaching,20
IL,Ridgeland SD 122,1733690,Classroom teachers in their second year of teaching,14.5
IL,Ridgeland SD 122,1733690,Teachers absent more than 10 days of the school year,71
IL,Ridgeland SD 122,1733690,High-School Counselors,0
IL,River Forest SD 90,1733810,Classroom Teachers,134
IL,River Forest SD 90,1733810,Classroom teachers in their first year of teaching,3
IL,River Forest SD 90,1733810,Classroom teachers in their second year of teaching,0
IL,River Forest SD 90,1733810,Teachers absent more than 10 days of the school year,49
IL,River Forest SD 90,1733810,High-School Counselors,0
IL,River Trails SD 26,1733870,Classroom Teachers,123
IL,River Trails SD 26,1733870,Classroom teachers in their first year of teaching,5
IL,River Trails SD 26,1733870,Classroom teachers in their second year of teaching,3
IL,River Trails SD 26,1733870,Teachers absent more than 10 days of the school year,31
IL,River Trails SD 26,1733870,High-School Counselors,0
IL,Riverdale CUSD 100,1733930,Classroom Teachers,71
IL,Riverdale CUSD 100,1733930,Classroom teachers in their first year of teaching,3
IL,Riverdale CUSD 100,1733930,Classroom teachers in their second year of teaching,3
IL,Riverdale CUSD 100,1733930,Teachers absent more than 10 days of the school year,14
IL,Riverdale CUSD 100,1733930,High-School Counselors,1
IL,River Bend CUSD 2,1733950,Classroom Teachers,63.33
IL,River Bend CUSD 2,1733950,Classroom teachers in their first year of teaching,1
IL,River Bend CUSD 2,1733950,Classroom teachers in their second year of teaching,2
IL,River Bend CUSD 2,1733950,Teachers absent more than 10 days of the school year,18
IL,River Bend CUSD 2,1733950,High-School Counselors,2
IL,Riverside SD 96,1733990,Classroom Teachers,137.6
IL,Riverside SD 96,1733990,Classroom teachers in their first year of teaching,3.5
IL,Riverside SD 96,1733990,Classroom teachers in their second year of teaching,8
IL,Riverside SD 96,1733990,Teachers absent more than 10 days of the school year,18.7
IL,Riverside SD 96,1733990,High-School Counselors,0
IN,Brownstown Cnt Com Sch Corp,1801050,Classroom Teachers,97
IN,Brownstown Cnt Com Sch Corp,1801050,Classroom teachers in their first year of teaching,2
IN,Brownstown Cnt Com Sch Corp,1801050,Classroom teachers in their second year of teaching,2
IN,Brownstown Cnt Com Sch Corp,1801050,Teachers absent more than 10 days of the school year,51
IN,Brownstown Cnt Com Sch Corp,1801050,High-School Counselors,4
IN,C A Beard Memorial School Corp,1801060,Classroom Teachers,68
IN,C A Beard Memorial School Corp,1801060,Classroom teachers in their first year of teaching,1
IN,C A Beard Memorial School Corp,1801060,Classroom teachers in their second year of teaching,0
IN,C A Beard Memorial School Corp,1801060,Teachers absent more than 10 days of the school year,1
IN,C A Beard Memorial School Corp,1801060,High-School Counselors,2
IN,Carmel Clay Schools,1801200,Classroom Teachers,991.88
IN,Carmel Clay Schools,1801200,Classroom teachers in their first year of teaching,34.35
IN,Carmel Clay Schools,1801200,Classroom teachers in their second year of teaching,27.55
IN,Carmel Clay Schools,1801200,Teachers absent more than 10 days of the school year,453
IN,Carmel Clay Schools,1801200,High-School Counselors,23
IN,Carroll Consolidated School Corp,1801290,Classroom Teachers,72
IN,Carroll Consolidated School Corp,1801290,Classroom teachers in their first year of teaching,3
IN,Carroll Consolidated School Corp,1801290,Classroom teachers in their second year of teaching,6
IN,Carroll Consolidated School Corp,1801290,Teachers absent more than 10 days of the school year,27
IN,Carroll Consolidated School Corp,1801290,High-School Counselors,2
IN,Center Grove Community School Corp,1801440,Classroom Teachers,442.15
IN,Center Grove Community School Corp,1801440,Classroom teachers in their first year of teaching,32
IN,Center Grove Community School Corp,1801440,Classroom teachers in their second year of teaching,18.22
IN,Center Grove Community School Corp,1801440,Teachers absent more than 10 days of the school year,158.22
IN,Center Grove Community School Corp,1801440,High-School Counselors,10.9
IN,Centerville-Abington Com Schs,1801560,Classroom Teachers,99.25
IN,Centerville-Abington Com Schs,1801560,Classroom teachers in their first year of teaching,5
IN,Centerville-Abington Com Schs,1801560,Classroom teachers in their second year of teaching,5
IN,Centerville-Abington Com Schs,1801560,Teachers absent more than 10 days of the school year,35
IN,Centerville-Abington Com Schs,1801560,High-School Counselors,2
IN,DeKalb Co Ctl United Sch Dist,1801590,Classroom Teachers,183
IN,DeKalb Co Ctl United Sch Dist,1801590,Classroom teachers in their first year of teaching,4
IN,DeKalb Co Ctl United Sch Dist,1801590,Classroom teachers in their second year of teaching,2
IN,DeKalb Co Ctl United Sch Dist,1801590,Teachers absent more than 10 days of the school year,65
IN,DeKalb Co Ctl United Sch Dist,1801590,High-School Counselors,10.5
IN,Central Noble Com School Corp,1801710,Classroom Teachers,68
IN,Central Noble Com School Corp,1801710,Classroom teachers in their first year of teaching,5
IN,Central Noble Com School Corp,1801710,Classroom teachers in their second year of teaching,0
IN,Central Noble Com School Corp,1801710,Teachers absent more than 10 days of the school year,1
IN,Central Noble Com School Corp,1801710,High-School Counselors,3
IN,Randolph Central School Corp,1801770,Classroom Teachers,98.15
IN,Randolph Central School Corp,1801770,Classroom teachers in their first year of teaching,6
IN,Randolph Central School Corp,1801770,Classroom teachers in their second year of teaching,4
IN,Randolph Central School Corp,1801770,Teachers absent more than 10 days of the school year,33.5
IN,Randolph Central School Corp,1801770,High-School Counselors,3.99
IN,Clark-Pleasant Community Sch Corp,1801890,Classroom Teachers,376
IN,Clark-Pleasant Community Sch Corp,1801890,Classroom teachers in their first year of teaching,40
IN,Clark-Pleasant Community Sch Corp,1801890,Classroom teachers in their second year of teaching,8
IN,Clark-Pleasant Community Sch Corp,1801890,Teachers absent more than 10 days of the school year,87
IN,Clark-Pleasant Community Sch Corp,1801890,High-School Counselors,13
IN,Clarksville Community School Corp,1801920,Classroom Teachers,82.25
IN,Clarksville Community School Corp,1801920,Classroom teachers in their first year of teaching,9
IN,Clarksville Community School Corp,1801920,Classroom teachers in their second year of teaching,2
IN,Clarksville Community School Corp,1801920,Teachers absent more than 10 days of the school year,34
IN,Clarksville Community School Corp,1801920,High-School Counselors,3
IN,Northwestern School Corp,1802040,Classroom Teachers,119.38
IN,Northwestern School Corp,1802040,Classroom teachers in their first year of teaching,6
IN,Northwestern School Corp,1802040,Classroom teachers in their second year of teaching,6
IN,Northwestern School Corp,1802040,Teachers absent more than 10 days of the school year,47.38
IN,Northwestern School Corp,1802040,High-School Counselors,3.1
IN,Cloverdale Community Schools,1802220,Classroom Teachers,70
IN,Cloverdale Community Schools,1802220,Classroom teachers in their first year of teaching,3
IN,Cloverdale Community Schools,1802220,Classroom teachers in their second year of teaching,1
IN,Cloverdale Community Schools,1802220,Teachers absent more than 10 days of the school year,23
IN,Cloverdale Community Schools,1802220,High-School Counselors,2
IN,Whitley County Con Schools,1802280,Classroom Teachers,199.8
IN,Whitley County Con Schools,1802280,Classroom teachers in their first year of teaching,21
IN,Whitley County Con Schools,1802280,Classroom teachers in their second year of teaching,10
IN,Whitley County Con Schools,1802280,Teachers absent more than 10 days of the school year,103
IN,Whitley County Con Schools,1802280,High-School Counselors,8
IN,Concord Community Schools,1802400,Classroom Teachers,310.93
IN,Concord Community Schools,1802400,Classroom teachers in their first year of teaching,13
IN,Concord Community Schools,1802400,Classroom teachers in their second year of teaching,7
IN,Concord Community Schools,1802400,Teachers absent more than 10 days of the school year,91
IN,Concord Community Schools,1802400,High-School Counselors,13
IN,Covington Community School Corp,1802430,Classroom Teachers,72
IN,Covington Community School Corp,1802430,Classroom teachers in their first year of teaching,4
IN,Covington Community School Corp,1802430,Classroom teachers in their second year of teaching,4
IN,Covington Community School Corp,1802430,Teachers absent more than 10 days of the school year,20
IN,Covington Community School Corp,1802430,High-School Counselors,2
IN,Crawford County Community Sch Corp,1802440,Classroom Teachers,87
IN,Crawford County Community Sch Corp,1802440,Classroom teachers in their first year of teaching,3
IN,Crawford County Community Sch Corp,1802440,Classroom teachers in their second year of teaching,0
IN,Crawford County Community Sch Corp,1802440,Teachers absent more than 10 days of the school year,34
