Lea State,LEA,ID,Sex,Total
NY,KATONAH-LEWISBORO UNION FREE SCHOOL DISTRICT,3616080,M,71
NY,KATONAH-LEWISBORO UNION FREE SCHOOL DISTRICT,3616080,F,67
NY,KINDERHOOK CENTRAL SCHOOL DISTRICT,3615210,M,84
NY,KINDERHOOK CENTRAL SCHOOL DISTRICT,3615210,F,98
NY,SHERRILL CITY SCHOOL DISTRICT,3626760,M,139
NY,SHERRILL CITY SCHOOL DISTRICT,3626760,F,141
NJ,Randolph Township School District,3413650,M,224
NJ,Randolph Township School District,3413650,F,229
NY,MAMARONECK UNION FREE SCHOOL DISTRICT,3618240,M,218
NY,MAMARONECK UNION FREE SCHOOL DISTRICT,3618240,F,177
NY,AUBURN CITY SCHOOL DISTRICT,3603480,M,498
NY,AUBURN CITY SCHOOL DISTRICT,3603480,F,489
NY,POUGHKEEPSIE CITY SCHOOL DISTRICT,3623760,M,978
NY,POUGHKEEPSIE CITY SCHOOL DISTRICT,3623760,F,792
NJ,ROSELLE PUBLIC SCHOOLS,3414280,M,204
NJ,ROSELLE PUBLIC SCHOOLS,3414280,F,164
NY,CLEVELAND HILL UNION FREE SCHOOL DISTRICT,3607680,M,71
NY,CLEVELAND HILL UNION FREE SCHOOL DISTRICT,3607680,F,83
NY,PHELPS-CLIFTON SPRINGS CENTRAL SCHOOL DISTRICT,3622890,M,99
NY,PHELPS-CLIFTON SPRINGS CENTRAL SCHOOL DISTRICT,3622890,F,109
NJ,West Milford Township Public School District,3417520,M,121
NJ,West Milford Township Public School District,3417520,F,116
NJ,Mount Olive Township School District,3410980,M,167
NJ,Mount Olive Township School District,3410980,F,136
NJ,Mountain Lakes Public School District,3411010,M,29
NJ,Mountain Lakes Public School District,3411010,F,47
NY,PINE BUSH CENTRAL SCHOOL DISTRICT,3623010,M,502
NY,PINE BUSH CENTRAL SCHOOL DISTRICT,3623010,F,462
NY,WAYLAND-COHOCTON CENTRAL SCHOOL DISTRICT,3600011,M,107
NY,WAYLAND-COHOCTON CENTRAL SCHOOL DISTRICT,3600011,F,95
NY,AVON CENTRAL SCHOOL DISTRICT,3603660,M,58
NY,AVON CENTRAL SCHOOL DISTRICT,3603660,F,47
NY,LIVERPOOL CENTRAL SCHOOL DISTRICT,3617520,M,567
NY,LIVERPOOL CENTRAL SCHOOL DISTRICT,3617520,F,552
NJ,Barnegat Township School District,3416470,M,238
NJ,Barnegat Township School District,3416470,F,204
NY,OCEANSIDE UNION FREE SCHOOL DISTRICT,3621570,M,216
NY,OCEANSIDE UNION FREE SCHOOL DISTRICT,3621570,F,222
NJ,Hackettstown Public School District,3406300,M,96
NJ,Hackettstown Public School District,3406300,F,92
NJ,BOUND BROOK SCHOOL DISTRICT,3402100,M,75
NJ,BOUND BROOK SCHOOL DISTRICT,3402100,F,81
NY,NISKAYUNA CENTRAL SCHOOL DISTRICT,3620880,M,164
NY,NISKAYUNA CENTRAL SCHOOL DISTRICT,3620880,F,155
NY,POTSDAM CENTRAL SCHOOL DISTRICT,3623670,M,105
NY,POTSDAM CENTRAL SCHOOL DISTRICT,3623670,F,78
NJ,CAMDEN CITY SCHOOL DISTRICT,3402640,M,1143
NJ,CAMDEN CITY SCHOOL DISTRICT,3402640,F,1033
NY,MONTICELLO CENTRAL SCHOOL DISTRICT,3619740,M,519
NY,MONTICELLO CENTRAL SCHOOL DISTRICT,3619740,F,485
NY,INDIAN RIVER CENTRAL SCHOOL DISTRICT,3615300,M,397
NY,INDIAN RIVER CENTRAL SCHOOL DISTRICT,3615300,F,367
NY,CLARKSTOWN CENTRAL SCHOOL DISTRICT,3620340,M,523
NY,CLARKSTOWN CENTRAL SCHOOL DISTRICT,3620340,F,508
NY,RYE CITY SCHOOL DISTRICT,3625260,M,126
NY,RYE CITY SCHOOL DISTRICT,3625260,F,90
NY,CLINTON CENTRAL SCHOOL DISTRICT,3607770,M,70
NY,CLINTON CENTRAL SCHOOL DISTRICT,3607770,F,75
NJ,PITMAN BORO SCHOOL DISTRICT,3413080,M,44
NJ,PITMAN BORO SCHOOL DISTRICT,3413080,F,63
NY,NORTH BELLMORE UNION FREE SCHOOL DISTRICT,3620940,M,83
NY,NORTH BELLMORE UNION FREE SCHOOL DISTRICT,3620940,F,74
NJ,Lenape Regional High School District,3408490,M,261
NJ,Lenape Regional High School District,3408490,F,339
NJ,Readington Township School District,3413710,M,25
NJ,Readington Township School District,3413710,F,39
NY,NYACK UNION FREE SCHOOL DISTRICT,3621480,M,182
NY,NYACK UNION FREE SCHOOL DISTRICT,3621480,F,207
NY,PINE PLAINS CENTRAL SCHOOL DISTRICT,3623040,M,81
NY,PINE PLAINS CENTRAL SCHOOL DISTRICT,3623040,F,81
NY,WATERLOO CENTRAL SCHOOL DISTRICT,3600014,M,144
NY,WATERLOO CENTRAL SCHOOL DISTRICT,3600014,F,155
NY,CANASTOTA CENTRAL SCHOOL DISTRICT,3606390,M,107
NY,CANASTOTA CENTRAL SCHOOL DISTRICT,3606390,F,115
NY,MAINE-ENDWELL CENTRAL SCHOOL DISTRICT,3618150,M,171
NY,MAINE-ENDWELL CENTRAL SCHOOL DISTRICT,3618150,F,191
NJ,Bergenfield Borough School District,3401500,M,56
NJ,Bergenfield Borough School District,3401500,F,33
NY,GREENBURGH ELEVEN UNION FREE SCHOOL DISTRICT,3610140,M,119
NY,GREENBURGH ELEVEN UNION FREE SCHOOL DISTRICT,3610140,F,0
NJ,Summit Public School District,3415900,M,145
NJ,Summit Public School District,3415900,F,159
NY,UTICA CITY SCHOOL DISTRICT,3629370,M,1749
NY,UTICA CITY SCHOOL DISTRICT,3629370,F,1620
NJ,East Hanover Township School District,3404170,M,21
NJ,East Hanover Township School District,3404170,F,11
NJ,Plainfield Public Schools,3413140,M,649
NJ,Plainfield Public Schools,3413140,F,548
NJ,Sussex-Wantage Regional School District,3415960,M,59
NJ,Sussex-Wantage Regional School District,3415960,F,52
NJ,Hopatcong Borough School District,3407440,M,79
NJ,Hopatcong Borough School District,3407440,F,71
NY,NORTH BABYLON UNION FREE SCHOOL DISTRICT,3620910,M,429
NY,NORTH BABYLON UNION FREE SCHOOL DISTRICT,3620910,F,360
NY,JOHNSON CITY CENTRAL SCHOOL DISTRICT,3615900,M,339
NY,JOHNSON CITY CENTRAL SCHOOL DISTRICT,3615900,F,323
NY,HOLLAND PATENT CENTRAL SCHOOL DISTRICT,3614580,M,108
NY,HOLLAND PATENT CENTRAL SCHOOL DISTRICT,3614580,F,109
NY,FALCONER CENTRAL SCHOOL DISTRICT,3610920,M,91
NY,FALCONER CENTRAL SCHOOL DISTRICT,3610920,F,79
NY,SILVER CREEK CENTRAL SCHOOL DISTRICT,3626880,M,107
NY,SILVER CREEK CENTRAL SCHOOL DISTRICT,3626880,F,126
NJ,BERKELEY HEIGHTS SCHOOL DISTRICT,3401530,M,85
NJ,BERKELEY HEIGHTS SCHOOL DISTRICT,3401530,F,75
NJ,Area Vocational Technical Schools of Mercer County,3409950,M,10
NJ,Area Vocational Technical Schools of Mercer County,3409950,F,21
NJ,Upper Deerfield Township School District,3416530,M,32
NJ,Upper Deerfield Township School District,3416530,F,43
NY,MONROE-WOODBURY CENTRAL SCHOOL DISTRICT,3619650,M,324
NY,MONROE-WOODBURY CENTRAL SCHOOL DISTRICT,3619650,F,318
NY,MALVERNE UNION FREE SCHOOL DISTRICT,3618210,M,135
NY,MALVERNE UNION FREE SCHOOL DISTRICT,3618210,F,115
NJ,North Hanover Township School District,3411580,M,51
NJ,North Hanover Township School District,3411580,F,41
NY,THOUSAND ISLANDS CENTRAL SCHOOL DISTRICT,3607650,M,60
NY,THOUSAND ISLANDS CENTRAL SCHOOL DISTRICT,3607650,F,56
NJ,East Orange School District,3404230,M,818
NJ,East Orange School District,3404230,F,711
NY,EVANS-BRANT CENTRAL SCHOOL DISTRICT (LAKE SHORE),3616560,M,199
NY,EVANS-BRANT CENTRAL SCHOOL DISTRICT (LAKE SHORE),3616560,F,257
NY,HAUPPAUGE UNION FREE SCHOOL DISTRICT,3613980,M,152
NY,HAUPPAUGE UNION FREE SCHOOL DISTRICT,3613980,F,128
NJ,BRANCHBURG TOWNSHIP School District,3402160,M,33
NJ,BRANCHBURG TOWNSHIP School District,3402160,F,33
NY,PHOENIX CENTRAL SCHOOL DISTRICT,3622920,M,223
NY,PHOENIX CENTRAL SCHOOL DISTRICT,3622920,F,217
NY,BABYLON UNION FREE SCHOOL DISTRICT,3603720,M,89
NY,BABYLON UNION FREE SCHOOL DISTRICT,3603720,F,98
NJ,Audubon Public School Disrict,3401050,M,80
NJ,Audubon Public School Disrict,3401050,F,82
NY,HYDE PARK CENTRAL SCHOOL DISTRICT,3615180,M,403
NY,HYDE PARK CENTRAL SCHOOL DISTRICT,3615180,F,431
NY,SPRINGVILLE-GRIFFITH INSTITUTE CENTRAL SCHOOL DISTRICT,3612990,M,64
NY,SPRINGVILLE-GRIFFITH INSTITUTE CENTRAL SCHOOL DISTRICT,3612990,F,74
NY,HASTINGS-ON-HUDSON UNION FREE SCHOOL DISTRICT,3613950,M,50
NY,HASTINGS-ON-HUDSON UNION FREE SCHOOL DISTRICT,3613950,F,34
NJ,WILLINGBORO PUBLIC SCHOOL DISTRICT,3418000,M,335
NJ,WILLINGBORO PUBLIC SCHOOL DISTRICT,3418000,F,308
NY,WHITNEY POINT CENTRAL SCHOOL DISTRICT,3631380,M,133
NY,WHITNEY POINT CENTRAL SCHOOL DISTRICT,3631380,F,135
NJ,Township of Ocean School District,3412060,M,129
NJ,Township of Ocean School District,3412060,F,100
NJ,PITTSGROVE TOWNSHIP SCHOOL DISTRICT,3413110,M,55
NJ,PITTSGROVE TOWNSHIP SCHOOL DISTRICT,3413110,F,38
NY,UNION SPRINGS CENTRAL SCHOOL DISTRICT,3629250,M,64
NY,UNION SPRINGS CENTRAL SCHOOL DISTRICT,3629250,F,44
NY,LAKELAND CENTRAL SCHOOL DISTRICT,3616620,M,139
NY,LAKELAND CENTRAL SCHOOL DISTRICT,3616620,F,203
NY,SCHODACK CENTRAL SCHOOL DISTRICT,3626070,M,21
NY,SCHODACK CENTRAL SCHOOL DISTRICT,3626070,F,24
NY,OXFORD ACADEMY AND CENTRAL SCHOOL DISTRICT,3622260,M,59
NY,OXFORD ACADEMY AND CENTRAL SCHOOL DISTRICT,3622260,F,52
NY,WEST BABYLON UNION FREE SCHOOL DISTRICT,3630540,M,213
NY,WEST BABYLON UNION FREE SCHOOL DISTRICT,3630540,F,218
NJ,Union County Vocational-Technical School District,3418040,M,23
NJ,Union County Vocational-Technical School District,3418040,F,31
NY,YORKTOWN CENTRAL SCHOOL DISTRICT,3631980,M,115
NY,YORKTOWN CENTRAL SCHOOL DISTRICT,3631980,F,109
NY,CENTRAL SQUARE CENTRAL SCHOOL DISTRICT,3606900,M,421
NY,CENTRAL SQUARE CENTRAL SCHOOL DISTRICT,3606900,F,410
NJ,Township of Union School District,3416500,M,376
NJ,Township of Union School District,3416500,F,312
NY,ODESSA-MONTOUR CENTRAL SCHOOL DISTRICT,3621630,M,75
NY,ODESSA-MONTOUR CENTRAL SCHOOL DISTRICT,3621630,F,51
NJ,Florence Township School District,3405220,M,92
NJ,Florence Township School District,3405220,F,106
NY,SYRACUSE CITY SCHOOL DISTRICT,3628590,M,4663
NY,SYRACUSE CITY SCHOOL DISTRICT,3628590,F,4164
NY,SWEET HOME CENTRAL SCHOOL DISTRICT,3628500,M,304
NY,SWEET HOME CENTRAL SCHOOL DISTRICT,3628500,F,326
NJ,HADDON HEIGHTS School District,3406330,M,25
NJ,HADDON HEIGHTS School District,3406330,F,35
NJ,LONG BRANCH PUBLIC SCHOOL District,3408940,M,385
NJ,LONG BRANCH PUBLIC SCHOOL District,3408940,F,308
NY,VALLEY CENTRAL SCHOOL DISTRICT (MONTGOMERY),3619680,M,353
NY,VALLEY CENTRAL SCHOOL DISTRICT (MONTGOMERY),3619680,F,356
NJ,UPPER FREEHOLD REGIONAL SCHOOL DISTRICT,3416560,M,86
NJ,UPPER FREEHOLD REGIONAL SCHOOL DISTRICT,3416560,F,88
NY,LANCASTER CENTRAL SCHOOL DISTRICT,3616680,M,160
NY,LANCASTER CENTRAL SCHOOL DISTRICT,3616680,F,164
NJ,Montclair Public School District,3410560,M,356
NJ,Montclair Public School District,3410560,F,303
NJ,Holmdel Township School District,3407410,M,131
NJ,Holmdel Township School District,3407410,F,116
NJ,Passaic City School District,3412540,M,1097
NJ,Passaic City School District,3412540,F,972
NY,LANSING CENTRAL SCHOOL DISTRICT,3616710,M,58
NY,LANSING CENTRAL SCHOOL DISTRICT,3616710,F,62
NY,LANSINGBURGH CENTRAL SCHOOL DISTRICT,3616740,M,515
NY,LANSINGBURGH CENTRAL SCHOOL DISTRICT,3616740,F,421
NY,JOHNSTOWN CITY SCHOOL DISTRICT,3615980,M,257
NY,JOHNSTOWN CITY SCHOOL DISTRICT,3615980,F,203
NJ,Lawrence Township Public School District,3408400,M,137
NJ,Lawrence Township Public School District,3408400,F,151
NY,GLOVERSVILLE CITY SCHOOL DISTRICT,3612270,M,582
NY,GLOVERSVILLE CITY SCHOOL DISTRICT,3612270,F,552
NY,OYSTER BAY-EAST NORWICH CENTRAL SCHOOL DISTRICT,3622290,M,94
NY,OYSTER BAY-EAST NORWICH CENTRAL SCHOOL DISTRICT,3622290,F,108
NJ,PASCACK VALLEY REGIONAL HIGH SCHOOL DISTRICT,3412510,M,54
NJ,PASCACK VALLEY REGIONAL HIGH SCHOOL DISTRICT,3412510,F,38
NJ,Berkeley Township School District,3401560,M,108
NJ,Berkeley Township School District,3401560,F,87
NJ,SECAUCUS BOARD OF EDUCATION,3414850,M,69
NJ,SECAUCUS BOARD OF EDUCATION,3414850,F,67
NJ,HADDON TOWNSHIP SCHOOL DISTRICT,3406360,M,114
NJ,HADDON TOWNSHIP SCHOOL DISTRICT,3406360,F,90
NY,CORTLAND CITY SCHOOL DISTRICT,3608460,M,264
NY,CORTLAND CITY SCHOOL DISTRICT,3608460,F,246
NY,WARSAW CENTRAL SCHOOL DISTRICT,3629940,M,47
NY,WARSAW CENTRAL SCHOOL DISTRICT,3629940,F,43
NY,SKANEATELES CENTRAL SCHOOL DISTRICT,3626940,M,59
NY,SKANEATELES CENTRAL SCHOOL DISTRICT,3626940,F,62
NY,LITTLE FALLS CITY SCHOOL DISTRICT,3617460,M,93
NY,LITTLE FALLS CITY SCHOOL DISTRICT,3617460,F,99
NY,BRIARCLIFF MANOR UNION FREE SCHOOL DISTRICT,3605340,M,39
NY,BRIARCLIFF MANOR UNION FREE SCHOOL DISTRICT,3605340,F,41
NJ,Southampton Township School District,3415420,M,6
NJ,Southampton Township School District,3415420,F,3
NY,COXSACKIE-ATHENS CENTRAL SCHOOL DISTRICT,3608490,M,139
NY,COXSACKIE-ATHENS CENTRAL SCHOOL DISTRICT,3608490,F,117
NY,DRYDEN CENTRAL SCHOOL DISTRICT,3609330,M,98
NY,DRYDEN CENTRAL SCHOOL DISTRICT,3609330,F,84
NJ,Manchester Township School District,3409450,M,152
NJ,Manchester Township School District,3409450,F,157
NY,NEW HYDE PARK-GARDEN CITY PARK UNION FREE SCHOOL DISTRICT,3620400,M,88
NY,NEW HYDE PARK-GARDEN CITY PARK UNION FREE SCHOOL DISTRICT,3620400,F,80
NY,FREDONIA CENTRAL SCHOOL DISTRICT,3611520,M,83
NY,FREDONIA CENTRAL SCHOOL DISTRICT,3611520,F,88
NJ,Ocean County Vocational Technical School School District,3411980,M,9
NJ,Ocean County Vocational Technical School School District,3411980,F,18
NY,JORDAN-ELBRIDGE CENTRAL SCHOOL DISTRICT,3615990,M,162
NY,JORDAN-ELBRIDGE CENTRAL SCHOOL DISTRICT,3615990,F,139
NY,ONEIDA CITY SCHOOL DISTRICT,3600013,M,225
NY,ONEIDA CITY SCHOOL DISTRICT,3600013,F,191
NJ,Metuchen Public School District,3409990,M,43
NJ,Metuchen Public School District,3409990,F,30
NY,OTEGO-UNADILLA CENTRAL SCHOOL DISTRICT,3629240,M,74
NY,OTEGO-UNADILLA CENTRAL SCHOOL DISTRICT,3629240,F,69
NJ,FLORHAM PARK SCHOOL DISTRICT,3405250,M,19
NJ,FLORHAM PARK SCHOOL DISTRICT,3405250,F,39
NJ,Kearny,3407890,M,263
NJ,Kearny,3407890,F,296
NJ,MONROE TOWNSHIP PUBLIC SCHOOL DISTRICT,3410470,M,295
NJ,MONROE TOWNSHIP PUBLIC SCHOOL DISTRICT,3410470,F,250
NY,EDGEMONT UNION FREE SCHOOL DISTRICT,3610200,M,38
NY,EDGEMONT UNION FREE SCHOOL DISTRICT,3610200,F,39
NY,SPENCER-VAN ETTEN CENTRAL SCHOOL DISTRICT,3627750,M,100
NY,SPENCER-VAN ETTEN CENTRAL SCHOOL DISTRICT,3627750,F,78
NJ,Warren Township School District,3416980,M,40
NJ,Warren Township School District,3416980,F,52
NY,MEDINA CENTRAL SCHOOL DISTRICT,3618960,M,115
NY,MEDINA CENTRAL SCHOOL DISTRICT,3618960,F,113
NY,SHOREHAM-WADING RIVER CENTRAL SCHOOL DISTRICT,3626840,M,82
NY,SHOREHAM-WADING RIVER CENTRAL SCHOOL DISTRICT,3626840,F,67
NY,CORNWALL CENTRAL SCHOOL DISTRICT,3608430,M,207
NY,CORNWALL CENTRAL SCHOOL DISTRICT,3608430,F,171
NJ,Hazlet Township Public School District,3413680,M,126
NJ,Hazlet Township Public School District,3413680,F,112
NJ,Fort Lee School District,3405310,M,132
NJ,Fort Lee School District,3405310,F,135
NY,BRIGHTON CENTRAL SCHOOL DISTRICT,3605460,M,136
NY,BRIGHTON CENTRAL SCHOOL DISTRICT,3605460,F,126
NY,RHINEBECK CENTRAL SCHOOL DISTRICT,3624480,M,72
NY,RHINEBECK CENTRAL SCHOOL DISTRICT,3624480,F,78
NY,WAPPINGERS CENTRAL SCHOOL DISTRICT,3629880,M,1004
NY,WAPPINGERS CENTRAL SCHOOL DISTRICT,3629880,F,862
NJ,Monmouth County Vocational School District,3417500,M,40
NJ,Monmouth County Vocational School District,3417500,F,33
NJ,Morris County Vocational School District,3410720,M,6
NJ,Morris County Vocational School District,3410720,F,13
NJ,New Providence School District,3411310,M,35
NJ,New Providence School District,3411310,F,49
NY,CHENANGO VALLEY CENTRAL SCHOOL DISTRICT,3607290,M,108
NY,CHENANGO VALLEY CENTRAL SCHOOL DISTRICT,3607290,F,103
NJ,Pompton Lakes School District,3413350,M,24
NJ,Pompton Lakes School District,3413350,F,25
NY,BUFFALO CITY SCHOOL DISTRICT,3605850,M,8095
NY,BUFFALO CITY SCHOOL DISTRICT,3605850,F,7653
NY,BAYPORT-BLUE POINT UNION FREE SCHOOL DISTRICT,3604110,M,141
NY,BAYPORT-BLUE POINT UNION FREE SCHOOL DISTRICT,3604110,F,124
NJ,BELLEVILLE PUBLIC SCHOOLS,3401350,M,399
NJ,BELLEVILLE PUBLIC SCHOOLS,3401350,F,394
NY,GENERAL BROWN CENTRAL SCHOOL DISTRICT,3611910,M,122
NY,GENERAL BROWN CENTRAL SCHOOL DISTRICT,3611910,F,88
NY,SOUTH COLONIE CENTRAL SCHOOL DISTRICT,3627210,M,362
NY,SOUTH COLONIE CENTRAL SCHOOL DISTRICT,3627210,F,334
NY,WYANDANCH UNION FREE SCHOOL DISTRICT,3631800,M,509
NY,WYANDANCH UNION FREE SCHOOL DISTRICT,3631800,F,502
NY,SOUTH HUNTINGTON UNION FREE SCHOOL DISTRICT,3627300,M,448
NY,SOUTH HUNTINGTON UNION FREE SCHOOL DISTRICT,3627300,F,434
NJ,Lyndhurst School District,3409210,M,175
NJ,Lyndhurst School District,3409210,F,167
NY,MOUNT SINAI UNION FREE SCHOOL DISTRICT,3620040,M,121
NY,MOUNT SINAI UNION FREE SCHOOL DISTRICT,3620040,F,124
NY,HAMPTON BAYS UNION FREE SCHOOL DISTRICT,3613530,M,98
NY,HAMPTON BAYS UNION FREE SCHOOL DISTRICT,3613530,F,68
NJ,Vineland Public School District,3416800,M,1000
NJ,Vineland Public School District,3416800,F,968
NY,KINGS PARK CENTRAL SCHOOL DISTRICT,3616260,M,122
NY,KINGS PARK CENTRAL SCHOOL DISTRICT,3616260,F,107
NY,BYRAM HILLS CENTRAL SCHOOL DISTRICT,3606060,M,39
NY,BYRAM HILLS CENTRAL SCHOOL DISTRICT,3606060,F,30
NJ,South Amboy School District,3415120,M,43
NJ,South Amboy School District,3415120,F,35
NY,HORNELL CITY SCHOOL DISTRICT,3614820,M,144
NY,HORNELL CITY SCHOOL DISTRICT,3614820,F,121
KY,Anderson County,2100120,M,337
KY,Anderson County,2100120,F,375
KY,Monroe County,2104200,M,156
KY,Monroe County,2104200,F,136
PA,Solanco SD,4221810,M,197
PA,Solanco SD,4221810,F,196
MD,Baltimore County Public Schools,2400120,M,12970
MD,Baltimore County Public Schools,2400120,F,11695
PA,Manheim Central SD,4214550,M,96
PA,Manheim Central SD,4214550,F,96
PA,Northwestern Lehigh SD,4217850,M,44
PA,Northwestern Lehigh SD,4217850,F,69
PA,Brownsville Area SD,4204080,M,268
PA,Brownsville Area SD,4204080,F,255
PA,East Penn SD,4208550,M,305
PA,East Penn SD,4208550,F,308
KY,Bowling Green Independent,2100570,M,239
KY,Bowling Green Independent,2100570,F,189
PA,Carlisle Area SD,4205010,M,260
PA,Carlisle Area SD,4205010,F,264
KY,Simpson County,2105400,M,319
KY,Simpson County,2105400,F,286
PA,Tyrone Area SD,4224030,M,91
PA,Tyrone Area SD,4224030,F,103
PA,Wilson Area SD,4226550,M,134
PA,Wilson Area SD,4226550,F,124
PA,North East SD,4217160,M,83
PA,North East SD,4217160,F,77
WV,HAMPSHIRE COUNTY SCHOOLS,5400420,M,321
WV,HAMPSHIRE COUNTY SCHOOLS,5400420,F,320
PA,Bentworth SD,4203360,M,103
PA,Bentworth SD,4203360,F,75
PA,Williamsport Area SD,4226460,M,486
PA,Williamsport Area SD,4226460,F,469
PA,Greenwood SD,4211190,M,42
PA,Greenwood SD,4211190,F,43
PA,Conneaut SD,4206590,M,77
PA,Conneaut SD,4206590,F,67
KY,Eminence Independent,2101710,M,74
KY,Eminence Independent,2101710,F,64
PA,Abington Heights SD,4202010,M,165
PA,Abington Heights SD,4202010,F,139
PA,Pittsburgh SD,4219170,M,4181
PA,Pittsburgh SD,4219170,F,4144
PA,Laurel Highlands SD,4213320,M,482
PA,Laurel Highlands SD,4213320,F,463
PA,Souderton Area SD,4221870,M,326
PA,Souderton Area SD,4221870,F,403
PA,Pen Argyl Area SD,4218570,M,89
PA,Pen Argyl Area SD,4218570,F,83
PA,Minersville Area SD,4215510,M,128
PA,Minersville Area SD,4215510,F,100
PA,Manheim Township SD,4214580,M,138
PA,Manheim Township SD,4214580,F,156
MD,Talbot County Public Schools,2400630,M,332
MD,Talbot County Public Schools,2400630,F,406
PA,Highlands SD,4211880,M,351
PA,Highlands SD,4211880,F,313
KY,Wolfe County,2105970,M,159
KY,Wolfe County,2105970,F,169
PA,Northwest Area SD,4217790,M,69
PA,Northwest Area SD,4217790,F,77
PA,Susquenita SD,4223040,M,126
PA,Susquenita SD,4223040,F,122
PA,Redbank Valley SD,4220130,M,36
PA,Redbank Valley SD,4220130,F,37
KY,Jackson County,2102940,M,347
KY,Jackson County,2102940,F,282
PA,West Mifflin Area SD,4225680,M,355
PA,West Mifflin Area SD,4225680,F,331
WV,UPSHUR COUNTY SCHOOLS,5401470,M,258
WV,UPSHUR COUNTY SCHOOLS,5401470,F,280
PA,Chestnut Ridge SD,4205880,M,124
PA,Chestnut Ridge SD,4205880,F,108
KY,Jefferson County,2102990,M,11528
KY,Jefferson County,2102990,F,10480
PA,Conestoga Valley SD,4206480,M,160
PA,Conestoga Valley SD,4206480,F,155
PA,Southeast Delco SD,4222400,M,939
PA,Southeast Delco SD,4222400,F,822
PA,Penn-Delco SD,4218580,M,163
PA,Penn-Delco SD,4218580,F,135
PA,Grove City Area SD,4211220,M,188
PA,Grove City Area SD,4211220,F,166
PA,Gateway SD,4210620,M,227
PA,Gateway SD,4210620,F,176
PA,Wyoming Valley West SD,4225950,M,739
PA,Wyoming Valley West SD,4225950,F,660
PA,Catasauqua Area SD,4205160,M,118
PA,Catasauqua Area SD,4205160,F,74
KY,Paris Independent,2104710,M,69
KY,Paris Independent,2104710,F,56
PA,Forest Area SD,4208280,M,28
PA,Forest Area SD,4208280,F,30
PA,Penncrest SD,4218740,M,143
PA,Penncrest SD,4218740,F,134
KY,Paducah Independent,2104650,M,214
KY,Paducah Independent,2104650,F,226
PA,Shippensburg Area SD,4221570,M,201
PA,Shippensburg Area SD,4221570,F,195
PA,Newport SD,4216890,M,27
PA,Newport SD,4216890,F,19
PA,Windber Area SD,4226610,M,88
PA,Windber Area SD,4226610,F,88
PA,Berwick Area SD,4203480,M,297
PA,Berwick Area SD,4203480,F,282
PA,Towanda Area SD,4223550,M,112
PA,Towanda Area SD,4223550,F,113
WV,RITCHIE COUNTY SCHOOLS,5401290,M,147
WV,RITCHIE COUNTY SCHOOLS,5401290,F,143
PA,Donegal SD,4207650,M,176
PA,Donegal SD,4207650,F,166
KY,Pulaski County,2104950,M,679
KY,Pulaski County,2104950,F,676
WV,NICHOLAS COUNTY SCHOOLS,5401020,M,341
WV,NICHOLAS COUNTY SCHOOLS,5401020,F,296
PA,Greater Latrobe SD,4210980,M,234
PA,Greater Latrobe SD,4210980,F,218
PA,Exeter Township SD,4209480,M,161
PA,Exeter Township SD,4209480,F,179
PA,Northampton Area SD,4217370,M,240
PA,Northampton Area SD,4217370,F,245
PA,Fairview SD,4209570,M,45
PA,Fairview SD,4209570,F,39
PA,Neshaminy SD,4216410,M,648
PA,Neshaminy SD,4216410,F,593
KY,Breckinridge County,2100720,M,341
KY,Breckinridge County,2100720,F,342
WV,BOONE COUNTY  SCHOOLS,5400090,M,896
WV,BOONE COUNTY  SCHOOLS,5400090,F,773
PA,Eastern Lancaster County SD,4208820,M,153
PA,Eastern Lancaster County SD,4208820,F,115
KY,Boone County,2100510,M,1136
KY,Boone County,2100510,F,1022
KY,Murray Independent,2104380,M,61
KY,Murray Independent,2104380,F,52
PA,Quaker Valley SD,4219860,M,63
PA,Quaker Valley SD,4219860,F,45
PA,Colonial SD,4219470,M,134
PA,Colonial SD,4219470,F,106
PA,Haverford Township SD,4211670,M,181
PA,Haverford Township SD,4211670,F,140
PA,Uniontown Area SD,4224150,M,333
PA,Uniontown Area SD,4224150,F,340
MD,Charles County Public Schools,2400270,M,2118
MD,Charles County Public Schools,2400270,F,1858
DE,Christina School District,1000200,M,2334
DE,Christina School District,1000200,F,1936
KY,Trigg County,2105580,M,167
KY,Trigg County,2105580,F,141
KY,Fayette County,2101860,M,3422
KY,Fayette County,2101860,F,3443
PA,Southern Huntingdon County SD,4222320,M,71
PA,Southern Huntingdon County SD,4222320,F,76
PA,South Western SD,4222470,M,127
PA,South Western SD,4222470,F,128
PA,Cumberland Valley SD,4207110,M,304
PA,Cumberland Valley SD,4207110,F,352
PA,Blue Ridge SD,4203900,M,58
PA,Blue Ridge SD,4203900,F,50
PA,McKeesport Area SD,4214940,M,680
PA,McKeesport Area SD,4214940,F,612
KY,Corbin Independent,2101320,M,274
KY,Corbin Independent,2101320,F,256
PA,Sto-Rox SD,4222830,M,226
PA,Sto-Rox SD,4222830,F,191
PA,Keystone Oaks SD,4212750,M,77
PA,Keystone Oaks SD,4212750,F,90
PA,West Greene SD,4225440,M,64
PA,West Greene SD,4225440,F,65
PA,Bedford Area SD,4203180,M,125
PA,Bedford Area SD,4203180,F,117
PA,Lampeter-Strasburg SD,4213110,M,96
PA,Lampeter-Strasburg SD,4213110,F,99
PA,Greensburg Salem SD,4210920,M,171
PA,Greensburg Salem SD,4210920,F,187
