Lea State,LEA,ID,Category,Total
CA,Anaheim Union High,602630,Physics,33
CA,Alameda County Office of Education,691051,Algebra1,16
CA,Alameda County Office of Education,691051,Geometry,5
CA,Alameda County Office of Education,691051,Algebra2,2
CA,Alameda County Office of Education,691051,Adv_Math,0
CA,Alameda County Office of Education,691051,Calculus,0
CA,Alameda County Office of Education,691051,Biology,2
CA,Alameda County Office of Education,691051,Chemistry,0
CA,Alameda County Office of Education,691051,Physics,0
CA,Chawanakee Unified,600116,Algebra1,22
CA,Chawanakee Unified,600116,Geometry,2
CA,Chawanakee Unified,600116,Algebra2,14
CA,Chawanakee Unified,600116,Adv_Math,6
CA,Chawanakee Unified,600116,Calculus,3
CA,Chawanakee Unified,600116,Biology,24
CA,Chawanakee Unified,600116,Chemistry,9
CA,Chawanakee Unified,600116,Physics,2
CA,Bakersfield City,603630,Algebra1,0
CA,Bakersfield City,603630,Geometry,0
CA,Bakersfield City,603630,Algebra2,0
CA,Bakersfield City,603630,Adv_Math,0
CA,Bakersfield City,603630,Calculus,0
CA,Bakersfield City,603630,Biology,0
CA,Bakersfield City,603630,Chemistry,0
CA,Bakersfield City,603630,Physics,0
CA,California Education Authority (CEA) Headquarters,601422,Algebra1,22
CA,California Education Authority (CEA) Headquarters,601422,Geometry,0
CA,California Education Authority (CEA) Headquarters,601422,Algebra2,6
CA,California Education Authority (CEA) Headquarters,601422,Adv_Math,0
CA,California Education Authority (CEA) Headquarters,601422,Calculus,0
CA,California Education Authority (CEA) Headquarters,601422,Biology,12
CA,California Education Authority (CEA) Headquarters,601422,Chemistry,0
CA,California Education Authority (CEA) Headquarters,601422,Physics,0
CA,Pleasant Valley,630990,Algebra1,0
CA,Pleasant Valley,630990,Geometry,0
CA,Pleasant Valley,630990,Algebra2,0
CA,Pleasant Valley,630990,Adv_Math,0
CA,Pleasant Valley,630990,Calculus,0
CA,Pleasant Valley,630990,Biology,0
CA,Pleasant Valley,630990,Chemistry,0
CA,Pleasant Valley,630990,Physics,0
CA,Santa Cruz City High,635600,Algebra1,32
CA,Santa Cruz City High,635600,Geometry,30
CA,Santa Cruz City High,635600,Algebra2,20
CA,Santa Cruz City High,635600,Adv_Math,21
CA,Santa Cruz City High,635600,Calculus,8
CA,Santa Cruz City High,635600,Biology,31
CA,Santa Cruz City High,635600,Chemistry,17
CA,Santa Cruz City High,635600,Physics,10
CA,Templeton Unified,639000,Algebra1,6
CA,Templeton Unified,639000,Geometry,11
CA,Templeton Unified,639000,Algebra2,4
CA,Templeton Unified,639000,Adv_Math,4
CA,Templeton Unified,639000,Calculus,2
CA,Templeton Unified,639000,Biology,6
CA,Templeton Unified,639000,Chemistry,6
CA,Templeton Unified,639000,Physics,2
CA,New Haven Unified,626910,Algebra1,44
CA,New Haven Unified,626910,Geometry,45
CA,New Haven Unified,626910,Algebra2,27
CA,New Haven Unified,626910,Adv_Math,9
CA,New Haven Unified,626910,Calculus,24
CA,New Haven Unified,626910,Biology,42
CA,New Haven Unified,626910,Chemistry,29
CA,New Haven Unified,626910,Physics,12
CA,Sanger Unified,635250,Algebra1,79
CA,Sanger Unified,635250,Geometry,82
CA,Sanger Unified,635250,Algebra2,0
CA,Sanger Unified,635250,Adv_Math,84
CA,Sanger Unified,635250,Calculus,1
CA,Sanger Unified,635250,Biology,46
CA,Sanger Unified,635250,Chemistry,39
CA,Sanger Unified,635250,Physics,50
CA,Bonita Unified,605610,Algebra1,27
CA,Bonita Unified,605610,Geometry,26
CA,Bonita Unified,605610,Algebra2,18
CA,Bonita Unified,605610,Adv_Math,28
CA,Bonita Unified,605610,Calculus,5
CA,Bonita Unified,605610,Biology,60
CA,Bonita Unified,605610,Chemistry,23
CA,Bonita Unified,605610,Physics,5
CA,Lucerne Valley Unified,600015,Algebra1,3
CA,Lucerne Valley Unified,600015,Geometry,5
CA,Lucerne Valley Unified,600015,Algebra2,1
CA,Lucerne Valley Unified,600015,Adv_Math,1
CA,Lucerne Valley Unified,600015,Calculus,1
CA,Lucerne Valley Unified,600015,Biology,3
CA,Lucerne Valley Unified,600015,Chemistry,1
CA,Lucerne Valley Unified,600015,Physics,0
CA,San Lorenzo Valley Unified,634740,Algebra1,9
CA,San Lorenzo Valley Unified,634740,Geometry,6
CA,San Lorenzo Valley Unified,634740,Algebra2,6
CA,San Lorenzo Valley Unified,634740,Adv_Math,6
CA,San Lorenzo Valley Unified,634740,Calculus,1
CA,San Lorenzo Valley Unified,634740,Biology,11
CA,San Lorenzo Valley Unified,634740,Chemistry,7
CA,San Lorenzo Valley Unified,634740,Physics,3
CA,Central Union High,608010,Algebra1,60
CA,Central Union High,608010,Geometry,40
CA,Central Union High,608010,Algebra2,22
CA,Central Union High,608010,Adv_Math,12
CA,Central Union High,608010,Calculus,3
CA,Central Union High,608010,Biology,126
CA,Central Union High,608010,Chemistry,29
CA,Central Union High,608010,Physics,26
CA,San Bernardino City Unified,634170,Algebra1,163
CA,San Bernardino City Unified,634170,Geometry,132
CA,San Bernardino City Unified,634170,Algebra2,84
CA,San Bernardino City Unified,634170,Adv_Math,63
CA,San Bernardino City Unified,634170,Calculus,11
CA,San Bernardino City Unified,634170,Biology,155
CA,San Bernardino City Unified,634170,Chemistry,130
CA,San Bernardino City Unified,634170,Physics,59
CA,Tulare County Office of Education,691045,Algebra1,18
CA,Tulare County Office of Education,691045,Geometry,4
CA,Tulare County Office of Education,691045,Algebra2,3
CA,Tulare County Office of Education,691045,Adv_Math,0
CA,Tulare County Office of Education,691045,Calculus,0
CA,Tulare County Office of Education,691045,Biology,6
CA,Tulare County Office of Education,691045,Chemistry,2
CA,Tulare County Office of Education,691045,Physics,0
CA,Hacienda la Puente Unified,616325,Algebra1,65
