ID,Category,Total
903535,Expulsions with educational services,0
903535,Referral to law enforcement,3
3306180,Expulsions with educational services,0
3306180,Referral to law enforcement,0
2302820,Expulsions with educational services,0
2302820,Referral to law enforcement,0
5005280,Expulsions with educational services,0
5005280,Referral to law enforcement,0
2311160,Expulsions with educational services,1
2311160,Referral to law enforcement,1
2508880,Expulsions with educational services,0
2508880,Referral to law enforcement,0
2508610,Expulsions with educational services,0
2508610,Referral to law enforcement,11
2510380,Expulsions with educational services,0
2510380,Referral to law enforcement,0
905010,Expulsions with educational services,2
905010,Referral to law enforcement,1
904920,Expulsions with educational services,5
904920,Referral to law enforcement,6
4400360,Expulsions with educational services,0
4400360,Referral to law enforcement,2
5002490,Expulsions with educational services,0
5002490,Referral to law enforcement,0
901320,Expulsions with educational services,2
901320,Referral to law enforcement,0
904890,Expulsions with educational services,1
904890,Referral to law enforcement,4
2311670,Expulsions with educational services,0
2311670,Referral to law enforcement,0
2512240,Expulsions with educational services,0
2512240,Referral to law enforcement,0
2311370,Expulsions with educational services,0
2311370,Referral to law enforcement,1
2314784,Expulsions with educational services,0
2314784,Referral to law enforcement,0
901200,Expulsions with educational services,0
901200,Referral to law enforcement,0
4400810,Expulsions with educational services,0
4400810,Referral to law enforcement,4
901560,Expulsions with educational services,0
901560,Referral to law enforcement,4
903210,Expulsions with educational services,0
903210,Referral to law enforcement,0
2303870,Expulsions with educational services,0
2303870,Referral to law enforcement,0
2314794,Expulsions with educational services,1
2314794,Referral to law enforcement,2
904320,Expulsions with educational services,22
904320,Referral to law enforcement,17
2314806,Expulsions with educational services,0
2314806,Referral to law enforcement,1
904500,Expulsions with educational services,0
904500,Referral to law enforcement,4
2505730,Expulsions with educational services,3
2505730,Referral to law enforcement,15
3304590,Expulsions with educational services,0
3304590,Referral to law enforcement,77
3304410,Expulsions with educational services,0
3304410,Referral to law enforcement,28
3301950,Expulsions with educational services,0
3301950,Referral to law enforcement,17
903090,Expulsions with educational services,18
903090,Referral to law enforcement,13
2507920,Expulsions with educational services,0
2507920,Referral to law enforcement,0
903330,Expulsions with educational services,0
903330,Referral to law enforcement,4
2506720,Expulsions with educational services,0
2506720,Referral to law enforcement,0
5000387,Expulsions with educational services,0
5000387,Referral to law enforcement,0
4401170,Expulsions with educational services,0
4401170,Referral to law enforcement,37
2505790,Expulsions with educational services,0
2505790,Referral to law enforcement,0
2503750,Expulsions with educational services,2
2503750,Referral to law enforcement,1
2507890,Expulsions with educational services,0
2507890,Referral to law enforcement,1
2314775,Expulsions with educational services,0
2314775,Referral to law enforcement,0
5000024,Expulsions with educational services,0
5000024,Referral to law enforcement,0
2501860,Expulsions with educational services,0
2501860,Referral to law enforcement,0
3300616,Expulsions with educational services,1
3300616,Referral to law enforcement,18
2502640,Expulsions with educational services,0
2502640,Referral to law enforcement,0
2505130,Expulsions with educational services,0
2505130,Referral to law enforcement,3
2511130,Expulsions with educational services,16
2511130,Referral to law enforcement,27
900120,Expulsions with educational services,0
900120,Referral to law enforcement,3
5009360,Expulsions with educational services,0
5009360,Referral to law enforcement,8
2502490,Expulsions with educational services,0
2502490,Referral to law enforcement,11
2314805,Expulsions with educational services,0
2314805,Referral to law enforcement,16
2314768,Expulsions with educational services,0
2314768,Referral to law enforcement,0
900750,Expulsions with educational services,0
900750,Referral to law enforcement,9
5003240,Expulsions with educational services,0
5003240,Referral to law enforcement,0
2501800,Expulsions with educational services,0
2501800,Referral to law enforcement,48
3302460,Expulsions with educational services,0
3302460,Referral to law enforcement,156
2314190,Expulsions with educational services,0
2314190,Referral to law enforcement,0
902970,Expulsions with educational services,0
902970,Referral to law enforcement,0
2508700,Expulsions with educational services,0
2508700,Referral to law enforcement,19
900910,Expulsions with educational services,0
900910,Referral to law enforcement,0
2504620,Expulsions with educational services,0
2504620,Referral to law enforcement,0
2509360,Expulsions with educational services,0
2509360,Referral to law enforcement,0
2314210,Expulsions with educational services,4
2314210,Referral to law enforcement,1
2312100,Expulsions with educational services,0
2312100,Referral to law enforcement,0
2512930,Expulsions with educational services,0
2512930,Referral to law enforcement,0
2510920,Expulsions with educational services,0
2510920,Referral to law enforcement,0
4401020,Expulsions with educational services,0
4401020,Referral to law enforcement,1
2507170,Expulsions with educational services,0
2507170,Referral to law enforcement,3
2501780,Expulsions with educational services,0
2501780,Referral to law enforcement,3
3302610,Expulsions with educational services,0
3302610,Referral to law enforcement,13
5000026,Expulsions with educational services,0
5000026,Referral to law enforcement,0
901740,Expulsions with educational services,4
901740,Referral to law enforcement,7
2503660,Expulsions with educational services,0
2503660,Referral to law enforcement,26
4400780,Expulsions with educational services,0
4400780,Referral to law enforcement,0
3307300,Expulsions with educational services,0
3307300,Referral to law enforcement,30
3304760,Expulsions with educational services,0
3304760,Referral to law enforcement,23
901350,Expulsions with educational services,4
