ID,Grad_Rate
4219920,98
4220040,67
4220100,91
4220130,89
4220220,95
4220250,95
4220310,90
4220370,90
4220400,94
4220430,89
4220460,90
4220520,90
4220550,96
4220580,94
4220640,94
4220730,94
4220760,80
4220850,89
4220910,95
4220970,94
4221090,79
4221120,89
4221150,95
4221180,80
4221200,92
4221240,84
4221270,80
4221330,94
4221420,94
4221490,89
4221510,95
4221540,77
4221570,88
4221660,94
4221690,90
4221810,84
4221840,94
4221870,91
4221910,89
4221930,94
4222050,94
4222060,94
4222140,94
4222170,94
4222200,89
4222230,94
4222260,95
4222290,90
4222320,95
4222350,95
4222370,89
4222380,93
4222400,81
4222410,95
4222440,96
4222470,92
4222530,95
4222560,96
4222590,93
4222600,96
4222620,94
4222740,89
4222770,95
4222790,89
4222800,74
4222830,84
4222860,88
4222920,90
4222980,90
4223010,95
4223040,89
4223220,89
4223250,84
4223490,94
4223550,94
4223640,98
4223700,94
4223760,91
4223790,84
4223820,94
4223850,94
4223880,80
4223970,89
4224000,89
4224030,94
4224060,90
4224090,94
4224120,90
4224150,80
4224210,96
4224240,94
4224300,89
4224320,83
4224360,89
4224390,98
4224480,92
4224510,97
4224540,92
4224570,96
4224630,94
4224650,94
4224750,93
4224790,96
4224820,88
4224870,94
4224960,97
4224970,89
4224990,84
4225080,95
4225110,90
4225140,89
4225170,89
4225200,93
4225230,79
4225290,96
4225440,89
4225590,96
4225650,94
4225680,90
4225740,89
4225830,90
4225870,94
4225950,89
4225980,95
4226010,94
4226040,90
4226070,94
4226130,95
4226250,94
4226300,85
4226390,73
4226400,89
4226430,90
4226460,82
4226520,89
4226550,95
4226580,94
4226610,95
4226700,89
4226730,89
4226760,95
4226810,94
4226820,59
4226850,94
4280090,98
4280130,95
4280220,94
7200030,74
4400001,50
4400003,92
4400004,94
4400008,90
4400009,10
4400015,89
4400017,90
4400018,80
4400019,89
4400024,14-Oct
4400025,90
4400030,97
4400031,79
4400032,94
4400036,94
4400065,86
4400090,84
4400120,79
4400150,88
4400210,92
4400240,86
4400270,82
4400300,95
4400330,86
4400360,95
4400420,94
4400540,94
4400570,89
4400630,89
4400660,89
4400690,50
4400720,84
4400750,89
4400780,86
4400810,84
4400840,79
4400870,95
4400900,75
4400960,94
4400990,94
4401020,94
4401050,89
4401110,83
4401140,85
4401170,84
4401200,72
4500001,1
4500002,94
4500004,59
4500690,84
4500720,89
4500750,74
4500780,90
4500810,84
4500840,94
4500870,85
4500900,83
4500930,79
4500960,89
4501020,89
4501050,94
4501080,84
4501110,86
4501170,84
4501250,89
4501440,84
4501500,83
4501530,84
4501560,83
4501740,79
4501770,80
4501800,89
4501830,85
4501860,88
4501920,86
4501950,89
4502010,89
4502070,86
4502100,86
4502130,82
4502160,79
4502190,75
4502220,89
4502250,89
4502280,86
4502310,84
4502340,82
4502370,79
4502400,94
4502430,89
4502460,89
4502490,82
4502520,74
4502550,86
4502580,83
4502610,80
4502640,78
4502670,94
4502700,90
4502730,78
4502760,84
4502790,76
4502820,91
4502970,80
4503000,90
4503030,88
4503060,84
4503150,79
4503180,81
4503210,85
4503330,84
4503360,78
4503390,87
4503420,1
4503460,79
4503480,91
4503510,87
4503540,84
4503570,83
4503600,87
4503630,89
4503660,86
4503750,76
4503780,81
4503810,85
4503840,91
4503870,83
4503900,94
4503901,64
4503902,81
4503904,95
4503907,95
4503908,75
4600002,94
4600003,80
4600025,80
4600028,80
4600036,90
4600041,80
4600042,50
4600045,90
4600046,80
4600052,94
4600053,79
4601026,90
4601027,50
4601028,80
4602070,88
4602640,80
4603720,80
4603780,50
4603932,50
4604270,80
4604680,90
4605610,94
4606240,69
4606360,89
4607050,50
4607400,89
4607670,50
4607800,50
4607950,96
4608520,87
4609300,50
4609512,50
4610320,50
4610560,84
4611280,80
4611760,50
4612000,84
4612300,34
4612940,50
4614100,80
4614130,79
4616950,95
4617850,80
4618120,94
4619170,50
4619410,94
4619450,79
4619580,50
4620100,59
4620850,50
4621340,90
4621390,89
4621400,50
4621420,80
4622410,50
4622500,80
4622560,50
4622940,80
4624030,50
4624390,89
4624540,80
4624850,90
4625500,80
4626370,90
4626490,80
4626970,50
4629880,80
4630490,80
4630800,90
4631350,89
4631710,95
4632340,50
4632430,50
4633360,80
4634440,50
4634480,89
4634600,50
4635480,69
4636060,80
4636150,80
4636990,94
4638220,80
4639540,59
4639600,95
4639990,50
4640860,80
4641300,69
4641520,80
4641550,95
4641640,50
4644770,79
4644940,89
4645450,50
4646260,50
4646380,59
4647100,50
4647942,80
4648390,94
4648780,80
4649650,80
4650670,80
4650850,80
4651750,50
4652770,50
4654270,79
4654300,90
4655260,84
4655710,50
4659820,75
4660450,89
4663360,80
4665180,80
4665460,5
4666270,84
4666300,89
4666930,94
4669930,84
4670140,50
4671880,80
4672090,64
4672450,80
4674370,89
4674520,80
4675420,79
4675600,50
4675660,80
4676020,80
4676620,87
4676680,50
4676740,80
4676990,90
4677460,79
4678300,80
4678510,50
4678570,80
4679350,50
4679710,90
4680100,80
4680190,80
4680430,95
4680437,80
4680438,80
4680439,80
4680440,80
4680441,90
4680445,80
4700001,95
4700060,95
4700090,96
4700144,94
4700145,50
4700146,79
4700147,54
4700148,79
4700149,95
4700150,89
4700151,94
4700152,97
4700153,97
4700180,91
4700240,95
4700270,94
4700300,94
4700330,92
4700360,93
4700420,92
4700450,94
4700480,50
4700510,91
4700570,91
4700600,95
4700630,93
4700660,95
4700690,94
4700750,92
4700780,93
4700850,98
4700900,92
4700960,94
4700990,94
4701020,94
4701050,95
4701080,89
4701110,94
4701170,93
4701200,95
4701230,90
4701290,91
4701390,80
4701400,94
4701410,93
4701440,97
4701470,93
4701500,98
4701530,94
4701590,87
4701620,94
4701650,84
4701680,94
4701740,97
4701770,92
4701800,95
4701830,94
4701860,91
4701890,90
4701920,95
4701950,89
4701980,94
4702010,95
4702070,94
4702100,95
4702130,93
4702160,95
4702190,96
4702220,90
4702280,90
4702310,98
4702340,96
4702400,92
4702430,89
4702490,95
4702520,95
4702550,88
4702580,86
4702640,87
4702670,95
4702700,97
4702760,88
4702790,95
4702820,93
4702880,95
4702910,95
4702970,95
4703000,90
4703030,94
4703060,94
4703090,99
4703180,80
4703240,88
4703270,87
4703300,95
4703330,92
4703390,94
4703420,95
4703450,95
4703480,90
4703510,91
4703540,80
4703590,94
4703600,95
4703690,96
4703720,95
4703750,94
4703780,90
4703870,94
4703900,80
4703960,95
4703990,95
4704020,94
4704080,97
4704100,94
4704170,94
4704200,88
4704230,94
4704260,94
4704290,94
4704320,90
4704350,96
4704380,93
4704440,95
4704470,93
4704490,90
4704500,92
4704530,96
4704550,96
4800001,80
4800002,80
4800003,80
4800004,43
4800005,50
4800006,50
4800007,80
4800008,98
4800009,95
4800010,89
4800011,95
4800012,95
4800014,90
4800016,42
4800020,79
4800022,90
4800029,80
4800030,97
4800037,80
4800041,89
4800042,90
4800044,80
4800048,19
4800049,10
4800053,50
4800055,99
4800058,90
4800059,34
4800062,90
4800063,90
4800064,80
4800068,50
4800070,50
4800071,39
4800074,90
4800075,26
4800076,90
4800080,80
4800093,5
4800105,94
4800106,49
4800109,90
4800115,74
4800118,95
4800124,80
4800125,89
4800132,89
4800133,79
4800139,50
4800142,79
4800159,69
4800163,93
4800171,59
4800174,69
4800179,95
4800184,90
4800195,95
4800202,35
4800203,95
4800204,95
4800205,60
4800207,54
4800209,94
4800210,97
4800211,99
4800213,90
4800214,59
4800227,50
4800231,90
4800235,89
4800236,36
4800241,97
4800254,95
4800258,95
4800259,50
4800264,94
4800266,95
4800268,95
4800271,99
4800272,95
4800274,95
4800278,89
4800292,95
4801400,80
4801404,50
4801405,95
4801409,95
4801410,95
4801412,89
4801414,95
4801421,95
4801422,95
4801429,90
4801434,79
4801440,97
4801448,29
4807350,91
4807380,80
4807410,90
4807440,91
4807470,95
4807500,50
4807530,80
4807590,97
4807650,95
4807680,90
4807710,79
4807780,99
4807800,85
4807830,90
4807890,96
4807950,95
4807980,90
4808090,94
4808100,90
4808130,89
4808160,50
4808190,95
4808230,90
4808280,95
4808310,95
4808340,93
4808400,95
4808430,90
4808460,80
4808490,50
4808520,50
4808550,93
4808580,94
4808610,90
4808670,95
4808700,86
4808730,95
4808870,94
4808880,95
4808910,95
4808940,92
4809000,50
4809030,80
4809060,90
4809150,90
4809200,97
4809280,80
4809300,94
4809330,50
4809360,89
4809390,95
4809410,95
4809450,98
4809540,80
4809570,95
4809630,91
4809670,83
4809690,90
4809720,92
4809750,50
4809780,95
4809810,95
4809860,95
4809870,90
4809980,50
4810140,90
4810170,90
4810200,87
4810230,92
4810260,95
4810320,95
4810350,90
4810380,50
4810440,80
4810470,95
4810500,79
4810590,90
4810650,80
4810710,99
4810740,90
4810780,95
4810800,94
4810830,80
4810860,50
4810890,97
4810910,90
4810950,80
4810990,95
4811010,95
4811040,90
4811070,90
4811110,95
4811190,86
4811220,89
4811250,90
4811280,93
4811310,96
4811340,94
4811400,50
4811430,80
4811460,95
4811490,80
4811520,80
4811550,50
4811580,94
4811610,95
4811640,95
4811680,92
4811700,96
4811730,90
4811790,84
4811820,80
4811850,50
4811910,80
4811990,90
4812060,95
4812090,95
4812120,88
4812150,80
4812180,94
4812220,95
4812240,90
4812360,50
4812390,95
4812420,96
4812460,95
4812480,93
4812510,95
4812540,50
4812640,95
4812660,80
4812700,95
4812750,95
4812780,94
4812810,95
4812870,89
4812990,94
4813020,99
4813050,95
4813110,95
4813170,90
4813200,90
4813230,94
4813260,80
4813290,95
4813320,94
4813350,90
4813380,50
4813410,90
4813440,95
4813500,95
4813530,90
4813590,87
4813620,50
4813650,92
4813680,95
4813710,90
4813740,50
4813770,80
4813800,90
4813860,90
4813890,80
4813920,90
4813960,99
4813980,80
4814010,90
4814070,95
4814130,90
4814160,90
4814190,90
4814250,80
4814280,95
4814310,92
4814370,82
4814400,95
4814430,93
4814450,95
4814490,95
4814520,89
4814550,94
4814580,90
4814600,90
4814640,95
4814670,93
4814700,94
4814730,95
4814760,95
4814790,94
4814820,95
4814850,95
4814880,90
4814920,50
4814970,94
4815000,93
4815120,80
4815150,94
4815180,98
4815210,98
4815240,93
4815270,89
4815300,95
4815330,93
4815400,89
4815480,80
4815510,98
4815540,94
4815600,90
4815690,90
4815720,95
4815750,89
4815810,80
4815840,90
4815870,50
4815910,93
4815930,94
4815960,95
4815990,90
4816020,90
4816080,90
4816110,93
4816140,90
4816180,95
4816200,95
4816230,87
4816290,90
4816320,50
4816350,50
4816380,90
4816410,96
4816440,90
4816500,96
4816530,88
4816570,90
4816620,90
4816650,50
4816710,92
4816740,95
4816770,95
4816860,91
4816890,90
4816950,94
4817010,90
4817040,95
4817070,86
4817100,95
4817130,50
4817160,95
4817280,50
4817390,85
4817460,90
4817580,95
4817610,98
4817640,92
4817700,95
4817730,92
4817760,98
4817790,95
4817830,95
4817850,90
4817880,95
4817960,95
4818000,82
4818030,80
4818060,91
4818070,80
4818120,95
4818150,87
4818180,88
4818210,95
4818280,97
4818300,84
4818330,80
4818360,91
4818390,95
4818480,95
4818540,95
4818600,90
4818690,80
4818720,95
4818750,90
4818780,80
4818810,94
4818900,89
4818940,95
4819020,80
4819050,50
4819080,94
4819110,80
4819140,80
4819170,95
4819280,90
4819320,94
4819350,92
4819380,89
4819440,90
4819500,50
4819530,80
4819560,97
4819620,90
4819650,95
4819700,86
4819740,95
4819770,95
4819820,89
4819830,97
4819840,96
4819950,97
4819980,95
4820010,98
4820040,80
4820070,80
4820100,50
4820130,90
4820160,95
4820190,94
4820220,94
4820250,89
4820280,85
4820310,90
4820340,92
4820400,90
4820460,90
4820500,95
4820550,94
4820600,96
4820610,80
4820640,95
4820700,94
4820760,94
4820790,80
4820850,95
4820960,94
4820970,50
4821000,90
4821030,95
4821060,94
4821090,50
4821150,90
4821180,50
4821270,80
4821300,50
4821330,80
4821360,95
4821390,93
4821420,90
4821450,95
4821480,50
4821540,95
4821590,90
4821600,89
4821630,90
4821660,97
4821720,90
4821750,95
4821780,92
4821810,95
4821900,90
4821930,80
4821960,90
4822020,50
4822050,90
4822120,95
4822170,82
4822230,90
4822260,80
4822320,95
4822350,80
4822380,95
4822410,95
4822470,93
4822500,90
4822530,90
4822560,95
4822590,90
4822650,80
4822680,80
4822740,90
4822770,89
4822800,90
4822830,90
4822850,50
4822890,94
4822920,84
4822970,95
4822980,95
4823010,83
4823040,50
4823070,90
4823100,94
4823140,50
4823160,80
4823190,50
4823250,98
4823280,95
4823310,94
4823370,95
4823400,95
4823430,95
4823460,90
4823490,95
4823640,79
4823670,95
4823730,90
4823760,50
4823790,95
4823820,98
4823850,95
4823880,90
4823910,94
4824000,95
4824030,84
4824060,96
4824100,92
4824120,95
4824150,95
4824180,95
4824210,95
4824240,80
4824260,95
4824300,80
4824330,80
4824360,50
4824420,92
4824450,90
4824480,90
4824530,95
4824590,87
4824600,95
4824630,94
4824660,50
4824730,95
4824750,94
4824780,95
4824810,90
4824840,95
4824900,80
4824930,97
4824960,94
4824990,85
4825020,90
4825140,95
4825170,94
4825200,97
4825230,89
4825260,94
4825320,95
4825440,89
4825470,80
4825500,91
4825530,90
4825560,94
4825590,95
4825620,95
4825660,87
4825680,85
4825710,94
4825740,93
4825790,80
4825800,80
4825870,50
4825890,80
4825920,94
4825950,50
4825980,95
4826040,90
4826100,94
4826130,85
4826190,92
4826250,90
4826280,89
4826310,98
4826340,90
4826370,90
4826400,95
4826430,98
4826470,95
4826490,89
4826580,93
4826610,95
4826640,98
4826670,99
4826700,50
4826790,94
4826850,80
4826910,80
4826970,50
4827000,50
4827030,97
4827090,50
4827120,50
4827180,90
4827210,95
4827240,89
4827270,50
4827300,95
4827330,90
4827390,94
4827420,96
4827450,94
4827510,97
4827540,90
4827570,90
4827600,80
4827630,80
4827690,98
4827720,95
4827750,95
4827780,92
4827810,95
4827870,90
4827890,89
4827930,50
4827960,50
4827990,90
4828020,95
4828110,95
4828140,50
4828170,50
4828200,95
4828230,80
4828290,94
4828350,90
4828380,99
4828410,90
4828500,89
4828550,91
4828590,95
4828620,94
4828650,94
4828680,96
4828710,95
4828740,93
4828780,94
4828890,86
4828920,94
4829010,94
4829040,80
4829100,95
4829130,90
4829160,90
4829190,90
4829220,90
4829250,80
4829280,90
4829400,94
4829460,80
4829520,80
4829580,95
4829670,94
4829700,90
4829820,95
4829850,97
4829880,50
4829910,90
4829940,80
4830000,80
4830030,80
4830060,99
4830120,95
4830180,80
4830210,80
4830250,96
4830300,80
4830340,95
4830360,80
4830390,90
4830420,94
4830480,50
4830570,89
4830600,91
4830640,97
4830660,50
4830690,90
4830720,90
4830750,90
4830780,80
4830810,80
4830870,95
4830930,95
4830950,97
4831040,91
4831170,95
4831230,95
4831260,97
4831290,90
4831320,50
4831380,50
4831470,80
4831500,50
4831560,80
4831620,50
4831650,89
4831760,96
4831770,95
4831860,90
4831890,95
4831920,50
4831950,90
4831970,80
4832090,91
4832130,84
4832160,95
4832190,94
4832220,80
4832250,80
4832280,93
4832310,96
4832340,95
4832370,95
4832400,93
4832430,90
4832460,95
4832490,80
4832610,90
4832640,94
4832700,80
4832730,95
4832740,95
4832790,95
4832880,50
4832910,90
4832940,91
4832970,80
4833010,96
4833030,90
4833090,50
4833120,94
4833180,94
4833240,80
4833340,50
4833360,95
4833390,80
4833420,50
4833630,90
4833660,90
4833690,95
4833720,95
4833780,95
4833840,90
4833870,90
4833900,50
4833960,50
4833980,80
4834020,89
4834050,97
4834110,95
4834170,94
4834230,90
4834260,95
4834290,94
4834320,88
4834440,97
4834470,94
4834500,95
4834550,94
4834560,80
4834630,80
4834650,95
4834680,50
4834710,90
4834770,79
4834800,90
4834830,97
4834860,91
4834920,95
4834980,93
4835010,95
4835040,80
4835070,92
4835100,95
4835130,95
4835190,95
4835250,94
4835310,95
4835340,80
4835370,90
4835400,86
4835430,94
4835490,89
4835520,95
4835550,95
4835560,90
4835570,95
4835580,94
4835700,50
4835730,50
4835740,95
4835760,80
4835800,94
4835820,50
4835850,92
4835910,89
4836000,99
4836180,90
4836210,95
4836240,91
4836300,95
4836360,89
4836390,90
4836450,95
4836480,80
4836510,80
4836540,89
4836570,90
4836660,94
4836750,95
4836780,89
4836960,90
4836970,79
4836990,50
4837020,88
4837080,50
4837110,90
4837140,93
4837150,99
4837170,94
4837200,90
4837230,50
4837260,95
4837320,90
4837380,80
4837410,95
4837440,91
4837470,80
4837500,50
4837590,89
4837650,97
4837710,95
4837740,89
4837800,95
4837830,80
4837860,79
4837900,89
4838040,80
4838080,95
4838100,50
4838160,50
4838190,95
4838220,96
4838280,50
4838310,80
4838360,94
4838400,95
4838430,90
4838460,95
4838490,80
4838520,80
4838580,95
4838610,80
4838640,90
4838700,89
4838730,82
4838760,90
4838790,91
4838820,94
4838850,87
4838900,82
4838910,80
4838970,87
4839000,80
4839030,90
4839120,80
4839150,90
4839180,89
4839210,50
4839270,93
4839300,95
4839330,90
4839360,89
4839390,80
4839450,80
4839480,96
4839510,90
4839540,95
4839570,95
4839600,89
4839630,92
4839690,90
4839750,94
4839780,90
4839870,95
4839900,80
4839930,97
4839960,90
4839990,90
4840020,94
4840080,88
4840110,90
4840170,50
4840200,50
4840230,95
4840290,50
4840320,90
4840350,95
4840410,95
4840440,94
4840470,80
4840500,80
4840550,95
4840590,80
4840620,90
4840650,94
4840680,78
4840710,90
4840740,92
4840770,79
4840800,90
4840890,50
4840920,89
4840950,93
4841010,95
4841070,96
4841100,90
4841190,95
4841220,83
4841250,80
4841280,87
4841340,80
4841350,93
4841400,90
4841430,95
4841520,97
4841550,80
4841580,90
4841610,90
4841670,90
4841700,50
4841760,80
4841790,50
4841820,90
4841850,90
4841880,95
4841910,90
4841970,95
4842030,94
4842060,89
4842090,80
4842120,90
4842210,95
4842240,95
4842280,92
4842300,95
4842330,84
4842360,90
4842390,50
4842420,50
4842450,93
4842480,93
4842510,86
4842570,50
4842630,90
4842660,90
4842690,94
4842780,50
4842810,95
4842840,90
4842870,80
4842900,90
4842930,90
4842960,96
4842990,94
4843110,50
4843140,90
4843170,80
4843200,95
4843230,95
4843260,95
4843290,95
4843320,94
4843350,98
4843400,80
4843470,91
4843530,90
4843560,80
4843650,95
4843680,50
4843720,87
4843760,90
4843800,95
4843860,90
4843890,95
4843920,98
4843950,95
4843980,90
4844010,95
4844040,80
4844110,94
4844150,90
4844160,89
4844280,73
4844310,79
4844410,95
4844430,97
4844470,90
4844520,80
4844580,95
4844670,94
4844710,80
4844730,88
4844800,97
4844810,80
4844820,90
4844890,90
4844910,50
4844940,50
4844960,91
4845000,90
4845040,95
4845090,89
4845120,94
4845150,95
4845180,95
4845210,80
4845380,95
4845420,90
4845450,80
4845480,95
4845540,86
4845570,80
4845600,91
4845630,95
4845670,95
4845690,50
4845720,94
4845780,98
4845900,85
4845950,89
4845990,50
4846080,90
4846170,90
4846200,95
4846230,90
4846260,90
4846320,90
4846350,90
4846380,89
4846410,50
4846440,95
4846470,90
4846500,97
4846530,96
4846590,80
4846620,95
4846650,90
4846680,90
4846710,91
4846740,80
4846770,80
4899130,90
5000004,79
5000007,84
5000384,89
5000385,79
5000394,87
5099901,89
5099902,84
5099903,94
5099904,89
5099905,81
5099907,94
5099909,80
5099910,94
5099912,95
5099914,93
5099915,70
5099916,93
5099917,49
5099919,80
5099920,89
5099921,84
5099922,79
5099923,88
5099925,84
5099926,89
5099927,89
5099928,89
5099929,89
5099930,89
5099931,79
5099932,94
5099933,89
5099934,89
5099935,89
5099936,84
5099937,90
5099938,80
5099940,88
5099941,89
5099942,94
5099943,79
5099945,89
5099946,79
5099947,84
5099948,79
5099949,89
5099951,89
5099952,79
5099954,94
5099956,79
5099957,80
5100058,50
5100060,83
5100090,90
5100120,75
5100152,86
5100180,94
5100210,91
5100240,94
5100270,85
5100300,92
5100330,89
5100360,89
5100390,94
5100420,95
5100450,84
5100480,89
5100510,89
5100540,94
5100560,84
5100600,90
5100660,79
5100690,87
5100720,90
5100750,89
5100780,88
5100810,90
5100840,88
5100870,95
5100930,89
5100960,89
5100990,79
5101020,84
5101050,89
5101080,94
5101110,75
5101140,94
5101170,82
5101200,94
5101260,86
5101290,97
5101320,94
5101350,94
5101380,94
5101410,89
5101440,87
5101470,92
5101510,81
5101560,89
5101590,87
5101620,88
5101650,90
5101690,89
5101710,93
5101740,84
5101770,85
5101800,87
5101830,94
5101860,83
5101890,89
5101920,83
5101950,50
5101980,82
5102010,93
5102070,69
5102100,91
5102120,89
5102160,89
5102190,82
5102250,93
5102280,89
5102310,79
5102340,85
5102360,68
5102370,89
5102390,84
5102400,84
5102430,89
5102460,82
5102490,89
5102520,91
5102580,89
5102610,90
5102640,88
5102670,78
5102710,94
5102730,94
5102760,94
5102790,89
5102820,92
5102850,96
5102880,89
5102910,74
5102940,88
5102980,94
5103000,82
5103030,92
5103060,84
5103090,89
5103130,88
5103150,90
5103180,89
5103210,94
5103240,66
5103270,89
5103300,81
5103330,92
5103370,88
5103390,92
5103420,87
5103460,93
5103480,90
5103510,93
5103520,90
5103600,84
5103640,88
5103660,92
5103690,84
5103710,85
5103750,94
5103780,84
5103810,82
5103840,90
5103870,89
5103900,90
5103930,84
5103950,95
5103980,89
5104020,90
5104050,80
5104080,94
5104110,92
5104150,95
5300001,92
5300002,50
5300003,89
5300005,5
5300011,1
5300012,20
5300014,5
5300015,50
5300030,80
5300060,90
5300150,94
5300240,91
5300280,90
5300300,88
5300313,7
5300328,50
5300330,94
5300380,82
5300390,94
5300420,95
5300480,95
5300510,50
5300570,94
5300660,76
5300690,84
5300720,89
5300780,92
5300810,94
5300840,90
5300950,95
5300960,95
5300990,95
5301080,93
5301110,92
5301140,82
5301170,91
5301200,95
5301230,90
5301260,89
5301290,95
5301320,72
5301350,94
5301410,97
5301440,90
5301470,95
5301500,50
5301560,50
5301590,90
5301630,89
5301660,79
5301800,89
5301830,50
5301890,50
5301920,80
5301980,80
5302010,90
5302040,80
5302070,95
5302280,81
5302310,86
5302340,50
5302370,95
5302400,92
5302460,95
5302490,94
5302550,80
5302610,95
5302670,97
5302700,91
5302820,91
5302850,89
5302880,95
5302910,95
5302940,95
5302970,95
5303090,95
5303130,90
5303150,93
5303180,94
5303210,89
5303360,50
5303440,80
5303510,94
5303540,86
5303570,95
5303660,89
5303750,95
5303930,83
5303960,87
5303990,90
5304020,94
5304050,90
5304110,89
5304170,94
5304200,90
5304230,98
5304260,94
5304380,90
5304410,50
5304470,93
5304530,50
5304560,94
5304590,80
5304620,94
5304650,90
5304740,90
5304800,50
5304830,89
5304860,83
5304920,91
5304950,95
5304980,96
5305010,95
5305020,90
5305130,87
5305160,95
5305190,80
5305220,92
5305250,90
5305280,89
5305310,69
5305370,95
5305400,83
5305430,87
5305460,95
5305490,95
5305520,80
5305610,94
5305640,95
5305670,79
5305700,89
5305730,95
5305760,95
5305790,81
5305850,88
5305880,50
5305910,95
5305940,92
5305970,50
5306000,80
5306060,94
5306090,90
5306120,50
5306150,95
5306180,95
5306220,94
5306240,90
5306300,80
5306420,90
5306450,94
5306480,90
5306540,80
5306570,79
5306600,80
5306660,80
5306690,89
5306780,80
5306820,92
5306840,95
5306870,50
5306900,95
5306930,95
5306960,91
5306990,80
5307020,94
5307050,50
5307080,94
5307110,90
5307140,90
5307210,90
5307230,82
5307260,20
5307320,85
5307350,94
5307380,90
5307440,95
5307470,89
5307560,50
5307620,84
5307650,95
5307710,86
5307740,75
5307770,81
5307800,80
5307830,94
5307900,77
5307920,93
5308020,87
5308040,96
5308070,89
5308100,90
5308130,89
5308160,88
5308190,94
5308250,92
5308310,80
5308340,89
5308460,95
5308520,84
5308550,94
5308610,94
5308670,91
5308700,92
5308730,50
5308760,94
5308790,50
5308820,95
5308910,84
5308940,94
5308970,90
5309000,80
5309030,90
5309060,50
5309100,87
5309180,95
5309240,50
5309270,89
5309300,95
5309330,80
5309360,94
5309390,80
5309450,91
5309480,86
5309510,94
5309540,95
5309600,80
5309630,80
5309660,89
5309690,95
5309720,96
5309750,80
5309780,95
5309810,94
5309840,80
5309870,80
5309900,50
5309930,90
5310050,94
5310110,85
5310140,84
5310170,95
5400030,94
5400060,94
5400090,88
5400120,89
5400150,94
5400180,83
5400210,94
5400240,95
5400270,95
5400300,86
5400330,94
5400360,94
5400390,91
5400420,87
5400450,90
5400480,89
5400510,90
5400540,94
5400570,91
5400600,83
5400630,95
5400660,87
5400690,91
5400720,94
5400750,96
5400780,92
5400810,92
5400840,90
5400870,95
5400900,97
5400930,90
5400960,95
5400990,95
5401020,93
5401050,96
5401080,94
5401110,94
5401140,89
5401170,86
5401200,97
5401230,85
5401260,93
5401290,94
5401320,89
5401350,89
5401380,94
5401410,95
5401440,95
5401470,86
5401500,88
5401530,95
5401560,95
5401590,89
5401620,89
5401650,92
5500016,80
5500017,90
5500030,90
5500042,90
5500056,80
5500058,95
5500060,94
5500061,95
5500066,89
5500069,79
5500074,95
5500120,90
5500150,89
5500180,50
5500210,90
5500240,80
5500270,94
5500300,95
5500330,95
5500360,94
5500390,89
5500420,89
5500450,80
5500510,95
5500540,95
5500570,90
5500600,95
5500630,89
5500720,95
5500750,95
5500780,90
5500810,90
5500840,90
5500870,94
5500900,90
5500960,85
5500990,94
5501020,80
5501050,85
5501080,95
5501110,80
5501140,89
5501170,80
5501230,90
5501260,94
5501310,80
5501350,89
5501470,94
5501500,90
5501560,80
5501590,95
5501680,95
5501740,95
5501770,96
5501800,95
5501830,90
5501890,90
5501920,50
5502040,94
5502070,80
5502100,90
5502130,89
5502160,94
5502340,90
5502400,80
5502430,94
5502460,99
5502520,94
5502550,84
5502580,90
5502610,90
5502640,94
5502670,94
5502700,90
5502730,95
5502760,90
5502790,95
5502820,89
5502880,80
5502910,95
5502970,90
5503030,90
5503060,94
5503090,95
5503150,89
5503180,94
5503210,95
5503240,90
5503270,90
5503510,98
5503640,89
5503660,95
5503690,95
5503810,80
5503840,95
5503860,95
5504020,95
5504050,85
5504080,90
5504110,95
5504170,20
5504200,90
5504230,95
5504260,80
5504290,97
5504320,94
5504350,50
5504380,90
5504440,95
5504500,95
5504530,90
5504590,95
5504650,80
5504680,90
5504740,90
5504830,85
5504860,90
5504890,94
5504920,95
5504960,95
5504980,69
5505160,96
5505220,90
5505250,90
5505280,80
5505370,50
5505490,96
5505520,90
5505580,50
5505610,95
5505640,50
5505670,84
5505730,80
5505820,86
5505880,80
5505910,97
5505940,88
5505970,90
5506000,96
5506030,96
5506060,94
5506120,93
5506180,99
5506270,89
5506300,90
5506420,80
5506450,80
5506480,90
5506540,95
5506570,90
5506600,98
5506630,93
5506660,95
5506690,97
5506750,90
5506780,89
5506810,80
5506840,90
5506870,90
5506960,90
5507020,88
5507050,94
5507170,90
5507230,90
5507260,90
5507290,95
5507320,89
5507380,94
5507410,95
5507440,95
5507470,97
5507500,90
5507530,88
5507560,50
5507590,89
5507650,94
5507680,90
5507710,94
5507770,95
5507830,80
5507860,89
5508160,94
5508190,95
5508220,95
5508250,90
5508280,90
5508340,94
5508520,82
5508550,90
5508610,83
5508640,95
5508670,95
5508700,89
5508730,89
5508760,90
5508790,94
5508820,92
5508850,94
5508880,94
5508910,75
5508940,94
5508970,80
5509000,90
5509030,93
5509060,98
5509070,74
5509090,94
5509130,97
5509150,50
5509210,91
5509510,95
5509570,97
5509600,67
5509630,94
5509660,90
5509720,89
5509750,95
5509780,94
5509810,92
5509840,94
5509870,94
5509900,80
5509960,95
5509990,95
5510060,97
5510140,89
5510170,97
5510230,90
5510320,94
5510350,89
5510380,94
5510440,80
5510470,99
5510500,90
5510530,95
5510560,90
5510590,94
5510620,95
5510680,90
5510740,89
5510770,90
5510830,95
5510860,90
5510890,97
5510920,89
5510950,89
5510980,89
5511010,97
5511070,95
5511100,94
